gid,latitude,longitude,cgeoth_grad,cgeoth_grad_sym,cgeoth_grad_std_err,heat_flow,heat_flow_sym,heat_flow_std_err,cheat_flow,cheat_flow_sym,cheat_flow_std_err,quality_code
AK-00032,70.3115268,-148.3187311,15.5,,,53,,,53,,,B
AK-00033,66.9495387,-156.7034343,,,,67,*,,67,*,,C
AK-00039,71.199684,-156.4541649,,,,54,,,54,,,C
AK-00040,70.71961,-159.0041293,30.9,,,47,,10,47,,,C
AK-00040,70.71961,-159.0041293,32.3,,,,,,,,,X
AK-00040,70.71961,-159.0041293,40.1,,,73,,22,73,,,C
AK-00047,63.4997201,-142.9026591,,,,50,<,,50,<,,C
AK-00049,70.2095458,-161.0740721,37.3,,,34,,8,34,,,C
AK-00051,71.0996709,-156.8841553,40,,,67,,20,67,,,C
AK-UND US  29,62.0996884,-142.7025297,,,,99,,,,,,
AL-00002,33.9334382,-85.8332606,7.7,,,10,,,10,,,D
AL-00011,33.266854,-86.2499734,11.7,,,37,,3,37,,,C
AL-08001,34.5551,-86.9886,,,,,,,,,,
AL-08002,34.3361,-87.9762,,,,,,,,,,
AL-08004,33.4005,-86.8849,,,,,,,,,,
AL-08005,33.4162,-86.8694,,,,,,,,,,
AO-00003,15.5308173,-58.7134059,,,,106,,,,,,
AO-00007,15.5334005,-58.7063891,,,,91,,,,,,
AO-00008,15.5336005,-58.7039223,,,,97,,,,,,
AO-00010,15.5341671,-58.7013056,,,,47,,,,,,
AO-00018,15.5299007,-58.7071391,,,,80,,,,,,
AO-00029,15.5320672,-58.7002723,,,,62,,,,,,
AO-00031,15.5329172,-58.6990056,,,,61,,,,,,
AO-00035,12.3074464,-57.4947383,,,,53,,,,,,
AO-00046,12.3096296,-57.4736212,,,,66,,,,,,
AO-00048,12.3102962,-57.4691211,,,,63,,,,,,
AO-00051,12.3102962,-57.4645876,,,,48,,,,,,
AO-00056,15.5325172,-58.7016056,,,,84,,,,,,
AO-00064,15.5352837,-58.6944555,,,,64,,,,,,
AO-00067,15.535517,-58.6908387,,,,75,,,,,,
AO-00071,15.5340838,-58.6969055,,,,88,,,,,,
AO-00073,15.5313839,-58.7054891,,,,89,,,,,,
AO-00075,15.5318339,-58.703639,,,,113,,,,,,
AO-00077,15.5312173,-58.7003056,,,,62,,,,,,
AO-00079,15.5327838,-58.6979055,,,,85,,,,,,
AO-00082,32.8984459,-75.1113433,,,,54.6,,2.4,,,,
AO-00083,33.1448394,-74.9973389,,,,47,,1.6,,,,
AO-00090,32.7668522,-76.2163761,,,,34.4,,0.7,,,,
AO-00096,32.7551514,-75.7879636,,,,52.1,,2.6,,,,
NM-00344,32.1333282,-108.8256274,,,,148.532,,,,,,G
AO-00107,33.0468446,-75.9946686,,,,81.6,,4.5,,,,
AO-00110,33.0118453,-75.936367,,,,38.9,,3.7,,,,
AO-00118,32.6718535,-75.7996643,,,,33.5,,3.9,,,,
AO-00119,32.6734535,-75.7879639,,,,43.8,,4.7,,,,
AO-00120,32.7396529,-76.2156762,,,,32.4,,1.5,,,,
AO-00122,32.6868543,-76.2163764,,,,43.3,,2.5,,,,
AO-00124,32.6863541,-76.1369741,,,,38.4,,3,,,,
AO-00128,32.6928536,-76.0387712,,,,44.79333333,,3.326666667,,,,
AO-00133,31.8363747,-75.477958,,,,46.3,,2,,,,
AO-00137,31.7951759,-75.5391599,,,,48.4,,1.7,,,,
AO-00140,31.9324717,-75.3394536,,,,52.6,,2.3,,,,
AO-00141,31.7573771,-75.5808613,,,,53.1,,2.2,,,,
AO-00154,31.4334847,-75.0989486,,,,46.5,,1.8,,,,
AO-00165,32.5006589,-76.1501751,,,,47,,5.6,,,,
NM-00346,32.1835268,-108.8256277,,,,57.7392,,,,,,C
AO-00170,32.5028589,-76.1998766,,,,65,,3.1,,,,
AO-00171,32.5024589,-76.1913763,,,,66.4,,3.4,,,,
AO-00176,32.5029589,-76.179176,,,,53.325,,2.975,,,,
AO-00177,32.7673522,-76.2158761,,,,34,,1.9,,,,
AO-00178,32.8208503,-76.01597,,,,53.5,,4.2,,,,
AO-00186,32.8121499,-75.7856633,,,,45.7,,4.7,,,,
AO-00189,32.7973513,-76.1664745,,,,38.9,,1.2,,,,
AO-00190,32.8279506,-76.1693745,,,,42,,2.2,,,,
AO-00191,32.8298504,-76.1319734,,,,43.8,,1.9,,,,
AO-00195,32.8099506,-76.0224703,,,,43.43888889,,2.933333333,,,,
AO-00197,33.0028481,-76.956997,,,,51.7,,2.7,,,,
AR-00006,34.3834227,-93.8335031,21.1,,,46,,,46,,,A
AR-00010,34.5454218,-91.9213455,32.7,,,78,,1,78,,,B
AR-00012,35.8170945,-92.5671677,11.4,,,24,,,24,,,B
NM-00348,31.9001396,-107.7955974,,,,109,,,,,,A
AR-00018,35.3601045,-91.9476478,14.5,,,,,,14,,,D
AZ-00027,31.3484409,-110.6973729,33.6,,,89,,4,89,,,B
AR-08006,33.1043,-92.6606,,,,,,,,,,
AR-08009,33.348,-92.671,,,,,,,,,,
AZ-00004,31.3784401,-110.6906729,28.3,,,100,*,,100,*,,B
AZ-00010,32.100108,-112.7507337,34.5,,,102,*,,102,,,A
AZ-00012,34.5917404,-113.192467,22.5,,,65,*,,67,,,A
AZ-00013,34.4583497,-112.2007385,20.7,,,104,,13,104,,,C
AZ-00018,34.1650531,-112.8024524,34.7,,,118,*,,118,,,B
AZ-00020,32.9651018,-109.613155,,,,87,*,24.2,,,,B
AZ-00020,32.9651018,-109.613155,,,,,,,,,,B
AZ-00020,32.9651018,-109.613155,31.8,,,79.9,*,18.8,82.8,,,A
AZ-00022,32.3350923,-114.2740761,41,,,,,,,,,B
AZ-00031,32.6668039,-110.7006827,17.6,,,64,,3,64,,,A
NM-00352,32.1502277,-108.8266275,,,,353.5,,,,,,G
AZ-00033,32.7833964,-111.4840049,35.1,,,53,,5,54,,,A
AZ-00040,32.9834004,-109.7839599,37.1,,,75,*,,75,,,B
AZ-00043,34.4383483,-112.4990466,28.5,,,84,*,,84,,,A
AZ-00044,36.0430242,-110.5270057,15.3,,,62,*,,62,,,B
AZ-00046,33.316781,-111.7174156,44.9,,,72,,3,71,,,B
AZ-00048,36.6028111,-110.814519,14.4,,,65,*,,65,,,C
AZ-00058,34.3353693,-109.2703559,18.8,,,77,*,,77,,,C
AZ-00059,34.9833549,-109.1506576,19.8,,,47,,,47,,,B
AZ-00094,31.7434342,-109.7956513,27,,,98,,10,98,,,B
AZ-00060,33.1067872,-111.5990106,22.9,,,82,*,,82,,,C
AZ-00065,36.8833146,-109.2839774,27.7,,,65,,,65,,,B
AZ-00069,33.5333718,-112.3340342,50,*,,128,*,,126,>,,C
AZ-00073,34.0050545,-113.2190624,37.3,,,80,*,,79,,,B
AZ-00074,34.156751,-113.1774626,35.7,,,68,*,,68,,,B
AZ-00075,34.2833431,-113.9440846,34,,,70,*,,70,,,B
AZ-00078,34.641736,-113.6857809,28.7,,,80,*,,80,,,A
AZ-00086,34.8933416,-111.8390324,14.2,,,46,,12,46,,,C
AZ-00087,33.4167827,-110.9589956,25.5,,,89,*,,89,,,B
AZ-00099,35.3412321,-111.7335334,31,,,51,*,,51,,,C
AZ-00100,35.3687324,-111.5777293,6.1,,,23,*,,23,,,D
AZ-00102,33.4167767,-112.0174246,29.7,,,46,,6,46,,,B
AZ-00103,34.3003695,-109.390959,13.9,,,63,*,,63,,,C
AZ-00108,33.3983837,-110.8656929,28.7,,,117,*,,117,,,B
AZ-00115,34.8700447,-111.4124203,3.9,,,6,*,,6,,,D
AZ-00119,32.1168053,-113.134044,,,,247,,,,,,G
AZ-00124,32.400115,-109.9673606,,,,297,,,,,,G
AZ-00130,32.0934055,-113.2124459,92.9,,,334,,10,334,,10,G
AZ-00143,32.203419,-110.2339665,21.6,,,70,,1,70,,1,A
AZ-00147,34.7917413,-112.2857438,21.5,,,60,,2,60,,2,A
AZ-00152,35.1917251,-113.3824778,30.1,,,103,,2,103,,2,A
AZ-00154,34.7317324,-113.9107879,34.8,,,100,,3,100,,3,A
AZ-00157,33.1633888,-111.0506961,32,,,85,,4,85,,4,A
AZ-00159,32.6693091,-109.7178558,,,,333,,63,,,,G
AZ-00159,32.6693091,-109.7178558,,,,76.99,,32.22,,,,G
AZ-00160,32.6858086,-109.7254561,,,,126,,54,,,,G
AZ-00162,32.6713091,-109.7069555,,,,185,,105,,,,G
AZ-00162,32.6713091,-109.7069555,,,,220,,56,,,,G
AZ-00165,32.6649093,-109.690955,,,,129,,41,,,,G
AZ-00169,35.1217378,-111.5957276,,,,9,,,,,,X
AZ-00171,32.7317845,-113.7507656,23.5,,,70,,2,70,,2,A
AZ-00174,31.3784397,-110.7589748,34.5,,,91,,2,91,,1,A
AZ-00176,35.4050176,-113.8040915,24.1,,,84,,3,84,,3,A
AZ-00177,32.5568119,-109.7473557,34.7,,,107,,2,107,,2,A
AZ-00178,33.3550843,-110.9639953,19.2,,,55,,1,55,,1,A
AZ-00181,34.5700633,-109.3589602,,,,116,,,,,,B
AZ-00188,35.3417321,-111.7290333,,,,51,,,,,,B
AZ-00189,35.3683324,-111.5774293,,,,24,,,,,,D
AZ-00191,34.3217696,-109.277356,,,,76,,,,,,A
AZ-00192,34.3433693,-109.238955,,,,79,,,,,,A
AZ-00195,32.8333912,-112.1657238,22.4,,,76,,6,76,,6,B
AZ-00197,33.8700603,-112.8307506,20.1,,,58,,2,58,,2,A
AZ-00198,34.8700447,-111.4124203,,,,6,,,,,,X
AZ-00201,33.2367744,-113.1907549,25.9,,,75,,2,75,,2,A
AZ-00202,32.6333857,-114.0007714,,,,,,,,,,G
AZ-06005,34.5000366,-114.1257916,,,,44.8,,,,,,A
AZ-06007,34.8750277,-114.1257951,,,,60.7,,,,,,A
AZ-06012,33.2500659,-114.5007901,,,,93.3,,,,,,A
AZ-06013,33.2500659,-114.5007901,,,,55.2,,,,,,A
AZ-06016,33.5000625,-114.000779,,,,59.8,,,,,,A
AZ-06021,33.7500535,-114.400792,,,,83.3,,,,,,A
AZ-06026,34.0000481,-114.2507903,,,,31.8,,,,,,B
AZ-06028,33.7500561,-114.0007812,,,,72.4,,,,,,B
AZ-06029,33.7500561,-114.0007812,,,,84.5,,,,,,B
AZ-06031,33.2500675,-114.2507834,,,,87,,,,,,A
AZ-06032,33.5000609,-114.2507857,,,,93.3,,,,,,A
AZ-06034,33.5000641,-113.7507723,,,,23.4,,,,,,C
AZ-06040,32.5000831,-115.0007967,,,,131.8,,,,,,C
AZ-06045,32.5000831,-115.0007967,,,,34.3,,,,,,B
AZ-06046,32.5000855,-114.6257868,,,,184.5,,,,,,B
AZ-06048,32.6250851,-114.1257746,,,,149.4,,,,,,B
AZ-06052,32.6250851,-114.1257746,,,,69,,,,,,B
AZ-06053,32.5000894,-114.0007702,,,,22.2,,,,,,B
AZ-06058,32.6250867,-113.875768,,,,62.8,,,,,,A
AZ-06059,32.750084,-113.7507657,,,,73.2,,,,,,A
AZ-06064,32.2501038,-112.7507349,,,,70.3,,,,,,B
AZ-06065,32.2501038,-112.7507349,,,,35.1,,,,,,B
AZ-06067,32.2501023,-113.0007415,,,,60.2,,,,,,A
AZ-06075,32.2501023,-113.0007415,,,,80.8,,,,,,A
AZ-06080,32.75009,-112.7507389,,,,41.4,,,,,,B
AZ-06083,32.7500915,-112.5007322,,,,38.9,,,,,,B
AZ-06098,32.0001079,-113.2507462,,,,70.3,,,,,,A
AZ-06100,32.0001064,-113.5007528,,,,60.2,,,,,,B
AZ-06101,32.0001094,-113.0007395,,,,135.6,,,,,,C
AZ-06104,32.0001108,-112.7507329,,,,107.1,,,,,,A
AZ-06108,33.2500737,-113.2507566,,,,56.5,,,,,,B
AZ-06111,32.7500863,-113.3757557,,,,146.9,,,,,,B
AZ-06112,32.7500863,-113.3757557,,,,32.6,,,,,,B
CA-00508,33.1981603,-115.5801182,690,,,1400,,25,1400,,,G
AZ-06124,34.0000513,-113.7507768,,,,96.2,,,,,,A
AZ-06127,34.0000568,-112.875753,,,,67.4,,,,,,A
AZ-06130,34.1250529,-113.0007575,,,,55.6,,,,,,A
AZ-06136,34.1250521,-113.1257609,,,,118.8,,,,,,A
AZ-06143,32.7501067,-109.7506572,,,,49.8,,,,,,B
AZ-06145,32.7501067,-109.7506572,,,,79.1,,,,,,A
AZ-06146,32.7501067,-109.7506572,,,,20.1,,,,,,C
AZ-06147,32.750087,-113.2507524,,,,227.6,,,,,,B
AZ-06149,33.0000818,-113.0007477,,,,43.9,,,,,,A
AZ-06153,33.2500752,-113.0007499,,,,88.7,,,,,,B
AZ-06154,33.2500782,-112.5007363,,,,53.6,,,,,,A
AZ-06157,33.7500607,-113.250761,,,,36.8,,,,,,A
AZ-06161,33.7500592,-113.5007677,,,,32.6,,,,,,C
AZ-06169,32.5000997,-112.2507234,,,,77.4,,,,,,A
AZ-06172,33.0000862,-112.2507275,,,,120.5,,,,,,B
AZ-06176,33.0000862,-112.2507275,,,,38.9,,,,,,B
AZ-06177,33.2500782,-112.5007363,,,,47.7,,,,,,B
AZ-06180,33.5000687,-113.000752,,,,46.4,,,,,,B
AZ-06181,33.5000687,-113.000752,,,,72.4,,,,,,A
AZ-06188,33.8750614,-112.6257451,,,,81.6,,,,,,A
AZ-06191,33.6250685,-112.5007395,,,,52.7,,,,,,B
AZ-06195,33.7500675,-112.1257303,,,,43.9,,,,,,A
AZ-06203,34.6250368,-113.6257791,,,,114.2,,,,,,B
AZ-06206,33.8750606,-112.7507485,,,,58.6,,,,,,A
AZ-06212,33.6250722,-111.8757225,,,,62.8,,,,,,A
AZ-06213,33.750069,-111.8757235,,,,74.9,,,,,,B
AZ-06216,35.5000133,-114.1258012,,,,33.9,,,,,,B
AZ-06220,35.6250114,-114.000799,,,,46,,,,,,A
AZ-06221,34.0000598,-112.3757393,,,,79.9,,,,,,A
AZ-06223,34.0000575,-112.7507496,,,,32.6,,,,,,B
AZ-06234,35.375017,-114.0007966,,,,50.2,,,,,,B
AZ-06235,35.375017,-114.0007966,,,,63.6,,,,,,B
AZ-06237,35.3750153,-114.2508034,,,,92.9,,,,,,A
AZ-06238,33.750066,-112.3757372,,,,139.7,,,,,,B
AZ-06260,34.5000422,-113.2507677,,,,89.1,,,,,,A
AZ-06262,35.0000256,-114.0007929,,,,39.7,,,,,,B
AZ-06264,35.0000256,-114.0007929,,,,65.3,,,,,,B
AZ-06265,35.0000256,-114.0007929,,,,46.4,,,,,,A
AZ-06273,34.5000453,-112.750754,,,,73.2,,,,,,A
AZ-06274,34.5000453,-112.750754,,,,50.2,,,,,,A
AZ-06275,34.3750491,-112.6257495,,,,99.6,,,,,,A
AZ-06288,35.2500363,-111.3757226,,,,54,,,,,,B
AZ-06291,34.7500409,-112.5007494,,,,62.3,,,,,,B
AZ-06292,34.3750529,-112.0007323,,,,82.8,,,,,,B
AZ-06295,33.250084,-111.5007091,,,,26.8,,,,,,B
AZ-06296,33.3750807,-111.5007101,,,,64.4,,,,,,B
AZ-06299,33.0000905,-111.5007071,,,,57.7,,,,,,B
AZ-06302,32.8750946,-111.3757027,,,,37.7,,,,,,B
AZ-06303,32.7500972,-111.5007051,,,,20.9,,,,,,B
AZ-06304,32.7500979,-111.3757017,,,,66.9,,,,,,B
AZ-06306,34.1250537,-112.8757541,,,,67.4,,,,,,A
AZ-06307,34.000056,-113.0007564,,,,76.6,,,,,,A
AZ-06312,33.1250921,-110.6256842,,,,77.8,,,,,,B
AZ-06313,33.3750857,-110.6256861,,,,29.7,,,,,,B
AZ-06314,32.8750932,-111.6257095,,,,36.4,,,,,,B
AZ-06315,32.8750932,-111.6257095,,,,103.3,,,,,,A
AZ-06317,32.8750924,-111.7507129,,,,125.5,,,,,,A
AZ-06322,32.7500951,-111.8757153,,,,32.2,,,,,,A
AZ-06328,34.5000468,-112.5007472,,,,77,,,,,,A
CA-00509,33.2280595,-115.5797185,350,,,700,,25,700,,,G
AZ-06330,34.6250469,-112.0007345,,,,67.8,,,,,,A
AZ-06332,33.6250729,-111.750719,,,,74.5,,,,,,A
AZ-06341,34.7500394,-112.7507563,,,,28.9,,,,,,B
AZ-06344,35.000032,-113.0007655,,,,33.9,,,,,,B
AZ-06347,33.0000933,-111.0006935,,,,72,,,,,,A
AZ-06351,32.2501081,-112.0007147,,,,34.3,,,,,,B
AZ-06353,32.2501081,-112.0007147,,,,55.2,,,,,,B
AZ-06361,31.5001414,-109.7506484,,,,85.8,,,,,,A
AZ-06366,31.5001401,-110.0006551,,,,50.2,,,,,,A
AZ-06375,31.2501486,-109.7506466,,,,84.5,,,,,,B
AZ-06381,32.0001259,-110.0006587,,,,37.7,,,,,,B
AZ-06382,32.0001259,-110.0006587,,,,356.9,,,,,,B
AZ-06386,32.0001259,-110.0006587,,,,24.7,,,,,,C
AZ-06388,32.500104,-111.5007032,,,,20.9,,,,,,B
AZ-06389,32.5001068,-111.0006896,,,,56.9,,,,,,A
AZ-06390,32.6251047,-110.7506837,,,,100.8,,,,,,A
AZ-06393,31.5001336,-111.2506889,,,,71.1,,,,,,A
AZ-06401,32.0001259,-110.0006587,,,,74.1,,,,,,B
AZ-06408,32.6251107,-109.6256529,,,,82.8,,,,,,A
AZ-06409,32.7501054,-110.0006641,,,,53.6,,,,,,A
AZ-06416,32.5001115,-110.1256657,,,,100.4,,,,,,A
AZ-06419,33.0000975,-110.2506729,,,,121.3,,,,,,A
AZ-06423,33.0000988,-110.000666,,,,19.2,,,,,,B
AZ-06425,34.2500701,-109.5006617,,,,80.8,,,,,,A
AZ-06441,32.500116,-109.2506417,,,,72.4,,,,,,A
AZ-06444,32.2501228,-109.2506399,,,,92.5,,,,,,A
AZ-06459,32.7501067,-109.7506572,,,,288.3,,,,,,B
AZ-06478,31.5001362,-110.7506754,,,,45.6,,,,,,A
AZ-06482,31.5001388,-110.2506619,,,,40.2,,,,,,A
AZ-06490,32.2501203,-109.7506536,,,,41.8,,,,,,A
AZ-06492,32.2501203,-109.7506536,,,,38.9,,,,,,A
AZ-06493,32.2501203,-109.7506536,,,,51.9,,,,,,A
AZ-06494,32.2501216,-109.5006468,,,,35.6,,,,,,B
AZ-06495,32.2501216,-109.5006468,,,,34.7,,,,,,B
AZ-06496,32.7501054,-110.0006641,,,,52.7,,,,,,A
AZ-08001,33.4875,-111.9867,,,,,,,,,,
AZ-UND US 138,32.3334559,-108.8512295,,,,131,,,,,,
CA-00002,33.966726,-117.6341796,55.1,,,67,*,,67,,,B
CA-00004,37.8599281,-119.075963,31.2,,,91,,,91,,,A
CA-00006,33.5267433,-116.8075536,22.1,,,62,,1,61,,,A
CA-00007,33.5383444,-116.6041484,26.4,,,68,,1,74,,,A
CA-00016,33.8133402,-116.1725397,18.3,,,54,,2,50,,,B
CA-00017,37.8666009,-122.2510472,40.2,,,77,,17,84,,,C
CA-00018,33.7300532,-114.5257951,25.9,,,95,,3,95,,,A
CA-00028,35.3666611,-121.5509962,70,,,66,,4,66,,,A
CA-00029,35.6666517,-121.8177067,108,,,91,,8,90,,,A
CA-00030,34.5700259,-115.490829,31,,,97,,1,100,,,A
CA-00032,34.3217181,-117.4791792,27.7,,,99,*,,72,,,A
CA-00040,37.6549346,-118.7559517,,,,,,,2176,,,G
CA-00041,37.6716346,-118.7176509,,,,,,,126,,,G
CA-00043,37.6766332,-118.8776553,,,,,,,711,,,G
CA-00044,37.6666339,-118.8092533,,,,,,,2510,>,,G
CA-00046,34.6233305,-114.5975055,25.7,,,74,,1,72,,,C
CA-00048,35.8666773,-118.0342108,26.6,,,,,,72,,,B
CA-00066,34.8899945,-118.7726192,24.5,,,82,,3,85,,,A
CA-00068,34.9349931,-118.8142208,18.7,,,53,,2,54,,,A
CA-00072,37.509909,-122.1310391,,,,,,,85,,,A
CA-00072,37.509909,-122.1310391,,,,,,,85,,,A
CA-00078,33.6167436,-116.4225444,17,,,39,,,39,,,A
CA-00079,33.8667438,-115.4341207,19.9,,,54,,2,54,,,A
CA-00082,32.7967716,-115.5108127,50.9,*,,93,*,,93,*,,A
CA-00085,32.6167684,-116.7508434,,,,59,,,59,,,A
CA-00087,32.6833692,-116.3675341,,,,50,,,50,,,A
CA-00090,35.2944789,-119.5454439,31.7,,,49,*,,53,*,,A
CA-00093,40.7265344,-124.2144432,,,,,,,35,,,A
CA-00098,39.433159,-123.7344093,65,,,84,,,84,,,C
CA-00104,32.9517691,-115.2541074,78,,,128,,19,128,,,G
CA-00111,33.0767661,-115.1925069,39,,,87,,18,87,,,A
CA-00112,32.9150694,-115.3625099,86,,,237,,49,197,,,G
CA-00116,32.8900698,-115.4058108,89,,,193,,32,205,,,G
CA-00119,35.7449748,-118.7192275,13.7,,,,,,32,,,B
CA-00121,33.4417567,-115.1391088,15.4,,,38,,1,37,,,A
CA-00126,35.1282879,-118.894225,,,,,,,,,,X
CA-00127,35.2966817,-119.1759343,34.3,,,,,,,,,A
CA-00131,35.4799774,-119.1726363,33.6,,,,,,,,,A
CA-00133,35.9282663,-119.2776443,20.4,,,,,,,,,A
NM-00352,32.1502277,-108.8266275,,,,500.4064,,,,,,G
CA-00140,36.1732621,-119.1292433,32.8,,,,,,,,,B
CA-00142,36.2032585,-119.5009535,17.8,,,,,,,,,A
CA-00143,36.2249534,-120.0659685,24.6,,,,,,,,,A
CA-00147,36.31995,-120.2376742,18,,,,,,,,,A
CA-00149,36.3766552,-119.4292537,,,,,,,,,,X
CA-00153,36.5732441,-120.2792785,39.8,,,,,,,,,A
CA-00156,36.6282415,-120.4576838,37.8,,,,,,,,,A
CA-00162,36.8899343,-120.6542923,38.4,,,,,,,,,A
CA-00164,36.9082382,-120.137679,25.8,,,,,,,,,A
CA-00166,36.9249362,-120.3409846,22,,,,,,,,,A
CA-00170,37.1132304,-120.5742931,28.8,,,,,,,,,B
CA-00177,35.4916628,-120.9792832,,,,,,,75,,,A
CA-00179,34.7383056,-117.7741914,26,,,65,,1,65,,,A
CA-00179,34.7383056,-117.7741914,24.3,,,65,,1,65,,,A
CA-00179,34.7383056,-117.7741914,21.8,,,63,,1,63,,,A
CA-00179,34.7383056,-117.7741914,23.9,,,64,*,,64,,,A
CA-00182,36.5332334,-121.667714,,,,50,,,50,,,A
NM-00354,32.1336281,-108.8336276,,,,81.588,,,,,,C
CA-00187,32.9100683,-115.5491148,49.5,*,,92,*,,92,*,,A
CA-00190,40.5081531,-122.6093968,12.7,,,41,,,39,,,A
CA-00190,40.5081531,-122.6093968,13.7,,,46,,,42,,,A
CA-00190,40.5081531,-122.6093968,14,,,44,*,,41,*,,A
CA-00191,41.2701531,-121.53278,,,,,,,,,,
CA-00191,41.2701531,-121.53278,,,,,,,,,,
CA-00193,32.8933681,-115.6425171,72,,,126,,,126,,,A
CA-00194,32.8367698,-115.6291162,53,,,102,,,102,,,A
CA-00195,32.84677,-115.5525143,66,,,125,,,125,,,A
CA-00199,32.7917705,-115.7041178,27.8,,,49,,,49,,,A
CA-00202,32.8167694,-115.7708197,52,,,108,,17,108,,,A
CA-00214,33.8833253,-118.0341892,,,,73,,2,73,,,A
CA-00215,34.7350011,-118.3959076,27.8,,,72,,1,72,,,A
NM-00097,35.2700513,-108.6306451,33.5,,,56,,,56,,,D
CA-00218,39.9465544,-123.3528075,,,,,,,28,,,A
CA-00222,40.3481653,-121.5510656,31.3,,,68,,3,72,,,B
CA-00223,40.3731657,-121.4677638,,,,,,,,,,X
CA-00242,41.4715517,-121.4160801,22,,,40,,8,40,,,D
CA-00243,41.678152,-121.1177752,29,,,55,,11,55,,,C
CA-00244,41.6465524,-121.1193748,43,,,82,,10,82,,,C
CA-00323,34.4683117,-117.8541906,29.8,,,,,,66,,,A
CA-00323,34.4683117,-117.8541906,27.22,,,,,,64,,,B
CA-00323,34.4683117,-117.8541906,28.5,,,,,,65,,,A
CA-00246,41.6481518,-121.1760764,41,,,78,,10,78,,,C
CA-00254,41.6831454,-121.8110946,,,,,,,,,,X
CA-00257,41.7365442,-121.867797,6,,,8,,2,8,,,D
NM-00358,31.9423334,-108.8316263,,,,18.4096,,,,,,D
CA-00260,41.5898451,-121.956097,9,,,13,,5,13,,,D
CA-00264,41.1998576,-121.1377679,18,,,20,,5,20,,,D
CA-00270,41.6415502,-121.3510811,,,,,,,,,,X
CA-00271,41.808142,-122.0094022,14,,,17,,3,17,,,B
CA-00276,41.5681477,-121.7077898,,,,,,,,,,X
CA-00279,41.4781386,-122.7728174,,,,,,,,,,X
CA-00280,41.5798363,-122.8794221,16,,,38,,12,38,,,C
CA-00283,41.6198368,-122.7828201,,,,,,,,,,X
CA-00286,41.6148393,-122.5294131,,,,,,,,,,X
CA-00287,41.55154,-122.5378123,,,,,,,,,,X
CA-00289,41.5548496,-121.5277846,,,,,,,,,,X
CA-00290,41.4248419,-122.4994091,17,,,39,,10,39,,,D
CA-00291,41.8881365,-122.4894168,,,,,,,,,,X
CA-00292,41.8231378,-122.4361142,23,,,41,,6,41,,,B
CA-00293,41.6715396,-122.4311114,30,,,54,,24,54,,,D
CA-00294,41.8915373,-122.3978143,6,,,11,,5,11,,,D
CA-00296,41.9765372,-122.3161135,40,,3,72,,13,72,,,C
CA-00298,41.8981364,-122.4844168,13,,,23,,4,23,,,D
CA-00300,41.9731404,-121.9811042,,,,,,,,,,X
CA-00301,41.9515405,-121.9961043,118,,,142,,32,142,,,C
CA-00306,33.4967572,-114.8391014,23.5,,,69,,,67,,,A
CA-00311,34.5450287,-115.1591199,25,,,80,,2,77,,,B
CA-00312,38.549903,-120.5677124,10.3,,,31,,,30,,,A
NM-00363,31.921434,-108.8346262,,,,62.76,,,,,,C
CA-00315,37.0282259,-121.3077112,,,,,,,89,,,A
CA-00318,37.0549264,-121.1810082,,,,,,,68,,,A
CA-00319,37.0532264,-121.1893084,,,,,,,67,,,A
CA-00325,34.6517072,-117.8475924,25.2,,,,,,66,,,A
CA-00327,34.935001,-117.7625932,24.5,,,,,,69,,,A
CA-00329,33.1950648,-114.9058004,29.5,,,81,,2,81,,,A
CA-00335,33.988339,-115.6891286,14,,,41,,1,40,,,A
CA-00338,39.3398665,-123.1027913,,,,,,,75,,,A
CA-00340,36.0949511,-120.7092836,,,,,,,88,,,A
CA-00345,37.5132082,-122.2093411,,,,,,,77,,,A
CA-00348,35.4666895,-117.6275955,30.3,,0.02,77,,2.5,77,,,B
CA-00355,35.2582949,-117.5391908,23.7,,0.1,,,,56,,,B
CA-00357,35.3299935,-117.5108909,43.6,,0.1,75,,16.7,75,,16.7,A
CA-00359,35.5599876,-117.5858954,16,,0.01,48,,0.84,48,,0.84,A
CA-00397,33.6167218,-119.4676232,93,,,70,,7,75,,,A
NM-00364,31.926934,-108.8136257,,,,127.4,,,,,,G
CA-00364,36.8066592,-117.7692147,390.1,,,782,,71,782,,,G
CA-00367,36.7699596,-117.8076152,30.6,,,52,,4,52,,,B
CA-00368,36.7566599,-117.8159153,30.4,,,53,,4,53,,,B
CA-00369,36.7366602,-117.8259153,42.5,,,72,,5,72,,,B
CA-00372,32.8000732,-115.2508059,,,,,,,134,*,,B
CA-00376,34.250021,-117.3208744,26.6,,,63,,2,68,,,B
CA-00377,34.2717204,-117.3291748,18.2,,,44,,2,45,,,A
CA-00379,34.2333006,-120.1342469,69,,,50,,5,77,,,A
CA-00381,33.1333417,-118.5341943,102,,,71,,7,78,,,A
CA-00384,33.2500379,-118.6175977,89,,,68,,7,74,,,A
CA-00385,33.3000363,-118.650899,92,,,76,,10,82,,,A
CA-00389,32.4333667,-117.7675678,172,,,135,,15,129,,,A
CA-00393,32.6000591,-118.1841801,161,,,118,,10,115,,,A
CA-00395,33.516725,-119.4009204,104,,,82,,8,76,,,A
CA-00506,33.1913604,-115.5975186,310,,,550,,25,550,,,G
CA-00401,32.4000695,-117.5008607,86,,,68,,8,99,,,A
